CNTR_CODE,NUTS_ID,NUTS_NAME,Panel A
FR,FRC23,Haute-Saône,88.08694276
FR,FRC24,Territoire,102.0193004
FR,FRD11,Calvados,158.8492341
FR,FRG02,Maine-et-Loire,127.429709
FR,FRG03,Mayenne,167.5028801
FR,FRG04,Sarthe,145.5379102
FR,FRG05,Vendée,144.0780771
FR,FRH01,Côtes-d’Armor,161.7969945
FR,FRH02,Finistère,184.2092932
FR,FRH03,Ille-et-Vilaine,146.9474302
FR,FRH04,Morbihan,208.1330617
FR,FRI11,Dordogne,112.4642217
FR,FRI12,Gironde,59.28165746
FR,FRI13,Landes,69.04959757
FR,FRI14,Lot-et-Garonne,101.066052
FR,FRI15,Pyrénées-Atlantiques,97.12601869
FR,FRI21,Corrèze,120.0369785
FR,FRI22,Creuse,108.4580294
FR,FRI23,Haute-Vienne,113.7870667
FR,FRI31,Charente,94.95230245
FR,FRI32,Charente-Maritime,96.09558209
FR,FRI33,Deux-Sèvres,122.5207205
FR,FRI34,Vienne,88.62815893
FR,FRJ11,Aude,115.9147408
FR,FRJ12,Gard,72.54566274
FR,FRJ13,Hérault,90.01576957
FR,FRJ14,Lozère,87.58575106
FR,FRJ15,Pyrénées-Orientales,2.111036223
FR,FRJ21,Ariège,87.07389253
FR,FRJ22,Aveyron,119.5745611
FR,FRJ23,Haute-Garonne,110.6879735
FR,FRJ24,Gers,43.04339393
FR,FRJ25,Lot,125.6308294
FR,FRJ26,Hautes-Pyrénées,77.27147792
FR,FRJ27,Tarn,107.2899507
FR,FRJ28,Tarn-et-Garonne,132.7209785
FR,FRK11,Allier,52.44959855
FR,FRK12,Cantal,115.0385521
FR,FRK13,Haute-Loire,7.565879072
HR,HR031,Primorsko-goranska,-59.15107679
HR,HR032,Ličko-senjska,-64.37714377
HR,HR033,Zadarska,322.1365169
HR,HR034,Šibensko-kninska,328.1799629
HR,HR035,Splitsko-dalmatinska,361.8342574
HR,HR036,Istarska,191.5430896
HR,HR037,Dubrovačko-neretvanska,36.30756053
HR,HR050,Grad,127.0365647
HR,HR065,Zagrebačka,140.1351057
HR,HR064,Krapinsko-zagorska,118.0259677
HR,HR062,Varaždinska,149.500691
HR,HR063,Koprivničko-križevačka,175.4200382
HR,HR061,Međimurska,150.0279391
HR,HR021,Bjelovarsko-bilogorska,39.33881793
HR,HR023,Požeško-slavonska,86.20334615
HR,HR024,Brodsko-posavska,176.3481975
HR,HR025,Osječko-baranjska,82.38701031
HR,HR026,Vukovarsko-srijemska,133.9291881
HR,HR027,Karlovačka,89.91034465
HR,HR028,Sisačko-moslavačka,125.5508368
HU,HU110,Budapest,69.3990374
HU,HU120,Pest,76.90933992
HU,HU211,Fejér,44.8920393
HU,HU212,Komárom-Esztergom,213.6878241
HU,HU213,Veszprém,131.127883
HU,HU221,Győr-Moson-Sopron,245.0745206
HU,HU222,Vas,184.42654
HU,HU223,Zala,72.81302343
HU,HU231,Baranya,129.343881
HU,HU232,Somogy,178.4323265
HU,HU233,Tolna,106.8424417
HU,HU311,Borsod-Abaúj-Zemplén,88.24788765
HU,HU312,Heves,54.88621357
HU,HU313,Nógrád,148.5323654
LT,LT025,Panevėžio,290.2934865
LT,LT026,Šiaulių,253.5165099
HU,HU323,Szabolcs-Szatmár-Bereg,116.2640735
HU,HU331,Bács-Kiskun,59.29952798
HU,HU332,Békés,103.2802724
HU,HU333,Csongrád,91.99068293
IE,IE041,Border,226.4308012
IE,IE042,West,227.2338492
IE,IE051,Mid-West,219.1593071
IE,IE052,South-East,128.0348763
IE,IE053,South-West,177.4599643
IE,IE061,Dublin,54.20465772
IE,IE062,Mid-East,115.4906798
IE,IE063,Midland,148.9656797
FR,FRD12,Manche,154.571834
FR,FRD13,Orne,154.133538
FR,FRD21,Eure,127.1555259
IT,ITF65,Reggio,0
FR,FRK14,Puy-de-Dôme,-9.986163793
FR,FRK21,Ain,51.29592776
FR,FRK22,Ardèche,69.45846627
FR,FRK23,Drôme,58.09787522
FR,FRK24,Isère,43.11600634
FR,FRK25,Loire,113.1496981
FR,FRK26,Rhône,72.81084095
FR,FRK27,Savoie,77.81542397
FR,FRK28,Haute-Savoie,78.96931021
FR,FRL01,Alpes-de-Haute-Provence,0.777882071
FR,FRL02,Hautes-Alpes,89.98167174
FR,FRL03,Alpes-Maritimes,99.31057667
FR,FRL04,Bouches-du-Rhône,59.93193125
FR,FRL05,Var,14.91377721
FR,FRL06,Vaucluse,77.04396605
FR,FRM01,Corse-du-Sud,87.51722136
FR,FRM02,Haute-Corse,95.79822867
FR,FRD22,Seine-Maritime,130.4415199
FR,FRE11,Nord,110.7906597
FR,FRE12,Pas-de-Calais,135.7185988
FR,FRE21,Aisne,83.63165405
FR,FRE22,Oise,131.3516557
FR,FRE23,Somme,105.2572997
FR,FRF11,Bas-Rhin,123.0099222
FR,FRF12,Haut-Rhin,103.208017
FR,FRF21,Ardennes,116.9147428
FR,FRF22,Aube,-41.66502349
FR,FRF23,Marne,-7.61089121
FR,FRF24,Haute-Marne,0.467619234
FR,FRF31,Meurthe-et-Moselle,74.20455223
FR,FRF32,Meuse,105.5482597
FR,FRF33,Moselle,82.3782289
FR,FRF34,Vosges,101.5982289
FR,FRG01,Loire-Atlantique,119.7101298
NL,NL133,Zuidwest-Drenthe,132.1651913
NL,NL211,Noord-Overijssel,129.2397264
NL,NL212,Zuidwest-Overijssel,143.4406372
NL,NL213,Twente,122.5988735
NL,NL221,Veluwe,106.3112849
NL,NL224,Zuidwest-Gelderland,93.98663045
NL,NL225,Achterhoek,141.8905187
NL,NL226,Arnhem/Nijmegen,89.87561316
NL,NL230,Flevoland,90.98636017
NL,NL310,Utrecht,75.01892993
NL,NL321,Kop,159.9508493
NL,NL323,IJmond,159.9507222
NL,NL324,Agglomeratie,54.1988934
NL,NL325,Zaanstreek,159.9509141
NL,NL327,Het,87.66331525
NL,NL328,Alkmaar,159.9507253
NL,NL329,Groot-Amsterdam,143.6391948
NL,NL332,Agglomeratie,76.50969706
NL,NL333,Delft,76.27699979
NL,NL337,Agglomeratie,100.5975802
IT,ITC11,Torino,76.25186484
IT,ITC12,Vercelli,104.1384652
IT,ITC13,Biella,0
LT,LT027,Tauragės,188.639634
LT,LT028,Telšių,193.5464
LT,LT029,Utenos,246.2548353
LU,LU000,Luxembourg,136.1522587
LV,LV003,Kurzeme,314.1820208
LV,LV005,Latgale,189.1261252
LV,LV006,Rīga,116.1823685
LV,LV007,Pierīga,109.0314676
LV,LV008,Vidzeme,349.2557722
LV,LV009,Zemgale,85.04275272
NL,NL33A,Zuidoost-Zuid-Holland,87.58032323
NL,NL33B,Oost-Zuid-Holland,90.56209227
NL,NL33C,Groot-Rijnmond,73.90718169
NL,NL341,Zeeuwsch-Vlaanderen,130.5370913
IT,ITC49,Lodi,92.13892996
IT,ITC4A,Cremona,99.96053783
IT,ITC4B,Mantova,97.93597968
IT,ITC4C,Milano,0
IT,ITC4D,Monza,0
IT,ITF11,L’Aquila,65.25508042
IT,ITF12,Teramo,22.43211552
IT,ITF13,Pescara,14.25873896
IT,ITF14,Chieti,33.23926363
IT,ITF21,Isernia,0
IT,ITF22,Campobasso,58.24883999
IT,ITF31,Caserta,45.12866656
IT,ITF32,Benevento,58.26864324
IT,ITF33,Napoli,39.54555772
IT,ITF34,Avellino,0
IT,ITF35,Salerno,45.73315901
IT,ITF43,Taranto,89.52656632
IT,ITF44,Brindisi,0
IT,ITF45,Lecce,0
IT,ITF46,Foggia,80.44664809
IT,ITF47,Bari,90.39919659
IT,ITF48,Barletta-Andria-Trani,89.29690344
IT,ITF51,Potenza,87.80624834
IT,ITF52,Matera,89.40144245
IT,ITF61,Cosenza,75.18830892
IT,ITF62,Crotone,56.28747347
IT,ITF63,Catanzaro,32.64817555
IT,ITF64,Vibo,32.99235371
IT,ITG11,Trapani,15.89166824
IT,ITG12,Palermo,15.89161979
IT,ITG13,Messina,44.0480848
IT,ITG14,Agrigento,15.99126349
IT,ITG15,Caltanissetta,28.40727269
IT,ITG16,Enna,44.04799893
IT,ITG17,Catania,43.53103004
IT,ITG18,Ragusa,36.42002546
IT,ITG19,Siracusa,38.98876008
IT,ITG2D,Sassari,130.0115555
IT,ITG2E,Nuoro,56.38574409
IT,ITG2H,Sud,144.1710713
IT,ITG2G,Oristano,124.2310498
IT,ITH10,Bolzano-Bozen,123.1906315
IT,ITH20,Trento,112.4580284
IT,ITH31,Verona,114.7948702
IT,ITH32,Vicenza,124.1211105
IT,ITC14,Verbano-Cusio-Ossola,87.03017382
IT,ITC15,Novara,107.1960196
IT,ITC16,Cuneo,91.37574113
IT,ITC17,Asti,94.94824081
IT,ITC18,Alessandria,95.15004161
IT,ITC20,Valle,94.45159114
IT,ITC31,Imperia,76.60980337
IT,ITC32,Savona,90.74311035
IT,ITC33,Genova,71.32571819
IT,ITC34,La,88.7645244
IT,ITC41,Varese,0
IT,ITC42,Como,26.09386092
IT,ITC43,Lecco,26.09380963
IT,ITC44,Sondrio,21.67921924
IT,ITC46,Bergamo,0
IT,ITC47,Brescia,97.08993721
IT,ITC48,Pavia,108.1817562
IT,ITI17,Pisa,103.82349
IT,ITI18,Arezzo,103.9553233
IT,ITI19,Siena,0
IT,ITI1A,Grosseto,96.16070538
IT,ITI21,Perugia,34.81259563
IT,ITI22,Terni,58.23507752
IT,ITI31,Pesaro,35.22900888
IT,ITI32,Ancona,35.23368889
IT,ITI33,Macerata,58.76946618
IT,ITI34,Ascoli,30.41013162
IT,ITI35,Fermo,43.37393487
IT,ITI41,Viterbo,60.4760114
IT,ITI42,Rieti,-48.35298467
IT,ITI43,Roma,43.26768512
IT,ITI44,Latina,62.87156828
IT,ITI45,Frosinone,93.25906954
LT,LT011,Vilniaus,158.6184886
LT,LT021,Alytaus,143.432709
LT,LT022,Kauno,210.2720262
LT,LT023,Klaipėdos,237.1984605
LT,LT024,Marijampolės,208.9971559
PL,PL213,Miasto,125.4330421
PL,PL214,Krakowski,125.7393767
PL,PL217,Tarnowski,102.9229752
PL,PL218,Nowosądecki,77.10879891
PL,PL219,Nowotarski,732.2375898
PL,PL225,Bielski,0
PL,PL227,Rybnicki,0
PL,PL228,Bytomski,0
PL,PL229,Gliwicki,0
PL,PL22A,Katowicki,331.0161592
IT,ITH33,Belluno,90.60799477
IT,ITH34,Treviso,91.3786854
IT,ITH35,Venezia,116.7025056
IT,ITH36,Padova,123.0633985
IT,ITH37,Rovigo,108.3237653
IT,ITH41,Pordenone,100.0709955
IT,ITH42,Udine,101.4610604
IT,ITH43,Gorizia,150.703899
IT,ITH44,Trieste,169.2577469
IT,ITH51,Piacenza,95.50771699
IT,ITH52,Parma,94.20180462
IT,ITH53,Reggio,94.96303815
IT,ITH54,Modena,87.52519111
IT,ITH55,Bologna,67.75845185
IT,ITH56,Ferrara,102.4481247
IT,ITH57,Ravenna,79.99217992
IT,ITH58,Forlì-Cesena,61.0107391
IT,ITH59,Rimini,36.33579226
IT,ITI11,Massa-Carrara,90.44509219
IT,ITI12,Lucca,104.3522513
IT,ITI13,Pistoia,104.4923208
IT,ITI14,Firenze,85.01194291
IT,ITI15,Prato,104.1065758
IT,ITI16,Livorno,103.854532
NL,NL342,Overig,83.68847374
NL,NL411,West-Noord-Brabant,149.4859473
NL,NL412,Midden-Noord-Brabant,107.8810274
NL,NL413,Noordoost-Noord-Brabant,136.3132429
NL,NL414,Zuidoost-Noord-Brabant,155.3321745
NL,NL421,Noord-Limburg,79.21907415
NL,NL422,Midden-Limburg,67.24722684
NL,NL423,Zuid-Limburg,93.28146907
NL,NL111,Oost-Groningen,71.07992711
NL,NL112,Delfzijl,116.4561853
NL,NL113,Overig,78.11565715
NL,NL124,Noord-Friesland,89.26426197
NL,NL125,Zuidwest-Friesland,101.7492127
NL,NL126,Zuidoost-Friesland,188.0324425
NL,NL131,Noord-Drenthe,77.13170876
NL,NL132,Zuidoost-Drenthe,149.84515
SK,SK032,Banskobystrický,181.1403238
SK,SK041,Prešovský,169.1394852
SK,SK042,Košický,167.9637163
PL,PL22B,Sosnowiecki,302.0602095
PL,PL22C,Tyski,131.4168596
PL,PL411,Pilski,234.9083165
PL,PL414,Koniński,264.1416637
PL,PL415,Miasto,173.5578207
SE,SE110,Stockholms,264.5622487
SE,SE121,Uppsala,259.9034549
SE,SE122,Södermanlands,742.3391005
SE,SE123,Östergötlands,583.1090305
SE,SE124,Örebro,196.1904377
PL,PL515,Jeleniogórski,203.1324201
PL,PL516,Legnicko-głogowski,81.18710273
PL,PL517,Wałbrzyski,137.2037245
PL,PL518,Wrocławski,153.0389109
PL,PL523,Nyski,165.2888434
PL,PL524,Opolski,169.0287385
PL,PL613,Bydgosko-toruński,169.8605752
PL,PL616,Grudziądzki,175.449883
PL,PL617,Inowrocławski,221.3437647
PL,PL618,Świecki,171.5939434
PL,PL619,Włocławski,94.46366669
PL,PL621,Elbląski,229.1452294
PL,PL622,Olsztyński,360.8160496
PL,PL623,Ełcki,528.8731971
PL,PL633,Trójmiejski,343.2857229
PL,PL634,Gdański,381.0581305
PL,PL636,Słupski,317.5815161
PL,PL637,Chojnicki,0
PL,PL638,Starogardzki,337.7260605
PL,PL711,Miasto,260.1273314
PL,PL712,Łódzki,260.127343
PL,PL713,Piotrkowski,126.3838242
PL,PL714,Sieradzki,484.1918248
PL,PL715,Skierniewicki,186.3804062
PL,PL721,Kielecki,446.2213756
PL,PL722,Sandomiersko-jędrzejowski,180.0129703
PL,PL811,Bialski,65.03978364
PL,PL812,Chełmsko-zamojski,211.6525861
PL,PL814,Lubelski,226.9905046
PL,PL815,Puławski,184.0542754
PL,PL821,Krośnieński,107.4774107
PL,PL822,Przemyski,101.9551939
PL,PL823,Rzeszowski,194.927059
PL,PL824,Tarnobrzeski,190.2085845
PL,PL841,Białostocki,269.7480532
PL,PL842,Łomżyński,309.9768883
PL,PL843,Suwalski,453.2433133
PL,PL911,Miasto,128.0603025
PL,PL912,Warszawski,159.4492962
PL,PL416,Kaliski,162.7307877
PL,PL417,Leszczyński,90.71945471
PL,PL418,Poznański,179.0690371
PL,PL424,Miasto,240.8600145
PL,PL426,Koszaliński,328.3923392
PL,PL427,Szczecinecko-pyrzycki,139.6158442
PL,PL428,Szczeciński,201.115214
PL,PL431,Gorzowski,206.9485258
PL,PL432,Zielonogórski,165.0310102
PL,PL514,Miasto,136.5547246
PL,PL21A,Oświęcimski,137.1374659
PL,PL224,Częstochowski,137.8733437
SI,SI044,Obalno-kraška,158.7343065
SK,SK010,Bratislavský,285.5091361
SK,SK021,Trnavský,189.306049
SK,SK022,Trenčiansky,84.70021553
SK,SK023,Nitriansky,218.1988726
SK,SK031,Žilinský,15.56930393
PT,PT16F,Região,77.69574342
PT,PT16G,Viseu,120.8061959
PT,PT16H,Beira,147.3114987
PT,PT16I,Médio,137.5400234
PT,PT16J,Beiras,179.7643431
PT,PT170,Área,78.53584742
PT,PT181,Alentejo,0
PT,PT184,Baixo,165.6735136
PT,PT185,Lezíria,133.1460494
PT,PT186,Alto,48.45562661
PT,PT187,Alentejo,190.4221113
SE,SE313,Gävleborgs,341.0198629
RO,RO126,Sibiu,183.9894164
RO,RO211,Bacău,243.0944701
RO,RO212,Botoşani,185.9447652
RO,RO213,Iaşi,36.55955706
RO,RO214,Neamţ,149.6564343
RO,RO215,Suceava,114.7039368
RO,RO216,Vaslui,32.75700161
RO,RO221,Brăila,83.45901853
RO,RO222,Buzău,102.2531121
RO,RO223,Constanţa,84.82442714
RO,RO224,Galaţi,76.87516684
RO,RO225,Tulcea,101.1526324
RO,RO226,Vrancea,153.1945826
RO,RO311,Argeş,174.317407
RO,RO312,Călăraşi,146.8455609
RO,RO313,Dâmboviţa,177.056008
RO,RO314,Giurgiu,139.6005191
RO,RO315,Ialomiţa,90.13451547
RO,RO316,Prahova,127.0245208
RO,RO317,Teleorman,168.8865177
RO,RO321,Bucureşti,0
RO,RO322,Ilfov,182.1265263
RO,RO411,Dolj,81.76684545
RO,RO412,Gorj,179.889084
RO,RO413,Mehedinţi,167.3858919
RO,RO414,Olt,150.1337089
RO,RO415,Vâlcea,130.3303404
RO,RO421,Arad,168.4495678
RO,RO422,Caraş-Severin,182.9374644
RO,RO423,Hunedoara,176.4887846
RO,RO424,Timiş,182.4259049
UK,UKF11,Derby,54.8213254
UK,UKF12,East,56.06129083
UK,UKF13,South,101.4072431
UK,UKF14,Nottingham,110.8926845
UK,UKF15,North,184.2121981
UK,UKF16,South,132.3862977
UK,UKF21,Leicester,106.3274432
UK,UKF22,Leicestershire,172.905159
UK,UKF24,West,171.2916682
UK,UKF25,North,171.2916803
UK,UKF30,Lincolnshire,178.7854399
UK,UKG11,"Herefordshire,",66.22294932
UK,UKG12,Worcestershire,130.8523384
UK,UKG13,Warwickshire,80.49356433
UK,UKG21,Telford,140.1102982
UK,UKG22,Shropshire,38.14938845
UK,UKG23,Stoke-on-Trent,0
UK,UKG24,Staffordshire,137.461635
UK,UKG31,Birmingham,0
RO,RO111,Bihor,193.9202571
RO,RO112,Bistriţa-Năsăud,166.8100039
RO,RO113,Cluj,197.3262117
RO,RO114,Maramureş,170.5461464
RO,RO115,Satu,165.8608573
RO,RO116,Sălaj,180.5659408
RO,RO121,Alba,188.0536786
RO,RO122,Braşov,273.6356653
RO,RO123,Covasna,132.40395
RO,RO124,Harghita,185.7152146
RO,RO125,Mureş,185.6369095
SE,SE125,Västmanlands,621.0320444
SE,SE211,Jönköpings,313.0143464
SE,SE212,Kronobergs,300.4777919
SE,SE213,Kalmar,554.4067944
SE,SE214,Gotlands,30.36986037
SE,SE221,Blekinge,485.7435884
SE,SE224,Skåne,223.3464459
SE,SE231,Hallands,220.4355213
SE,SE232,Västra,153.6462616
SE,SE311,Värmlands,157.0665111
SE,SE312,Dalarnas,240.8519023
SI,SI041,Osrednjeslovenska,233.373589
SI,SI042,Gorenjska,232.4753952
SI,SI043,Goriška,205.6035322
UK,UKG32,Solihull,0
UK,UKG33,Coventry,0
UK,UKG36,Dudley,0
UK,UKG37,Sandwell,0
UK,UKG38,Walsall,0
UK,UKG39,Wolverhampton,0
UK,UKH11,Peterborough,173.6944185
UK,UKH12,Cambridgeshire,127.3208489
UK,UKH14,Suffolk,191.2609668
UK,UKH15,Norwich,171.1906347
UK,UKH16,North and,190.1134173
UK,UKH17,Breckland,177.328939
UK,UKH21,Luton,0
UK,UKH23,Hertfordshire,213.8107055
UK,UKH24,Bedford,164.7244553
SE,SE321,Västernorrlands,145.606218
SE,SE322,Jämtlands,21.19253801
SE,SE331,Västerbottens,144.4472129
SE,SE332,Norrbottens,58.78355977
SI,SI031,Pomurska,203.8003355
SI,SI032,Podravska,149.3915096
SI,SI033,Koroška,136.8355905
SI,SI034,Savinjska,223.5897353
SI,SI035,Zasavska,232.4750021
SI,SI036,Posavska,182.6866693
SI,SI037,Jugovzhodna,0
SI,SI038,Primorsko-notranjska,0
PL,PL913,Warszawski,174.7459705
PL,PL921,Radomski,243.0417445
PL,PL922,Ciechanowski,0
PL,PL923,Płocki,151.0123476
PL,PL924,Ostrołęcki,287.0568412
PL,PL925,Siedlecki,0
PL,PL926,Żyrardowski,197.2304068
PT,PT111,Alto,139.7235317
PT,PT112,Cávado,125.0920342
PT,PT119,Ave,125.140146
PT,PT11A,Área,91.44666603
PT,PT11B,Alto,128.5299451
PT,PT11C,Tâmega,0
PT,PT11D,Douro,112.9767983
PT,PT11E,Terras,62.74627117
PT,PT150,Algarve,155.0034236
PT,PT16B,Oeste,0
PT,PT16D,Região,133.9959869
PT,PT16E,Região,99.20364674
UK,UKC11,Hartlepool,-30.0510971
UK,UKC12,South,-34.19247548
UK,UKC13,Darlington,0
UK,UKC14,Durham,-21.55575275
UK,UKC21,Northumberland,-35.71944285
UK,UKC22,Tyneside,-24.68340195
UK,UKC23,Sunderland,-28.78501454
UK,UKD11,West,110.5427777
UK,UKD12,East,56.86018884
UK,UKD33,Manchester,0
UK,UKD34,Greater,135.2228322
UK,UKD35,Greater,0
UK,UKD36,Greater,137.4974186
UK,UKD37,Greater,0
UK,UKD41,Blackburn,0
UK,UKD42,Blackpool,0
UK,UKD44,Lancaster,37.04556669
UK,UKD45,Mid,133.6718545
UK,UKD46,East,0
UK,UKD47,Chorley,133.444433
UK,UKD61,Warrington,132.0291904
UK,UKD62,Cheshire,0
UK,UKD63,Cheshire,92.45868714
UK,UKD71,East,131.9545793
UK,UKD72,Liverpool,0
UK,UKD73,Sefton,128.9699517
UK,UKD74,Wirral,47.70842525
UK,UKE11,Kingston,162.5598028
UK,UKE12,East,151.3090585
UK,UKE13,North,165.7835621
UK,UKE21,York,106.7879809
UK,UKH25,Central,173.0475884
UK,UKH31,Southend-on-Sea,206.8676188
UK,UKH32,Thurrock,207.1797187
UK,UKH34,Essex,208.89966
UK,UKH35,West,226.4042951
UK,UKH36,Heart,220.6688829
UK,UKH37,Essex,209.8411752
UK,UKI31,Camden,113.4878057
UK,UKI32,Westminster,113.2621715
UK,UKI33,Kensington,118.6176738
UK,UKI34,Wandsworth,118.8905526
UK,UKI41,Hackney,132.2018351
UK,UKI42,Tower,117.5768311
UK,UKI43,Haringey,124.5479722
UK,UKI44,Lewisham,114.7204961
UK,UKI45,Lambeth,151.5382304
UK,UKI51,Bexley,133.7669548
UK,UKI52,Barking,159.3119601
UK,UKI53,Redbridge,135.8401596
UK,UKI54,Enfield,126.7556418
UK,UKI61,Bromley,0
UK,UKI62,Croydon,0
UK,UKI63,"Merton,",0
UK,UKI71,Barnet,0
UK,UKI72,Brent,0
UK,UKI73,Ealing,0
UK,UKI74,Harrow,0
UK,UKI75,Hounslow,144.0193224
UK,UKJ11,Berkshire,207.9824792
UK,UKJ12,Milton,175.8036682
UK,UKJ13,Buckinghamshire,203.3855928
UK,UKJ14,Oxfordshire,191.6596204
UK,UKJ21,Brighton,0
UK,UKJ22,East,162.0842344
UK,UKJ25,West,216.1761136
UK,UKJ26,East,0
UK,UKJ27,West,205.3636788
UK,UKJ28,West,203.4621911
UK,UKE22,North,106.0621902
UK,UKE31,"Barnsley,",146.6803213
UK,UKE32,Sheffield,0
UK,UKE41,Bradford,0
UK,UKE42,Leeds,80.68209977
UK,UKE44,Calderdale,77.39561732
UK,UKE45,Wakefield,79.27760784
UK,UKL17,Bridgend,-18.78518596
UK,UKL18,Swansea,-19.05274965
UK,UKL21,Monmouthshire,117.9615059
UK,UKL22,Cardiff,110.8104598
UK,UKL23,Flintshire,62.75522239
UK,UKL24,Powys,-100
UK,UKM50,Aberdeen,107.1236497
UK,UKM61,Caithness,28.11979933
UK,UKM62,Inverness,177.2764244
UK,UKM63,"Lochaber,",-2.452054814
UK,UKM64,Na,11.50879312
UK,UKM71,Angus,55.29087475
UK,UKM72,Clackmannanshire,31.77155692
UK,UKM73,East,61.68683368
UK,UKM75,"Edinburgh,",15.07005626
UK,UKM76,Falkirk,26.83115874
UK,UKM77,Perth,31.57696306
UK,UKM78,West,33.42807868
UK,UKM81,East,14.94909937
UK,UKM82,Glasgow,6.661292531
UK,UKM83,"Inverclyde,",-30.20875254
UK,UKM84,North,12.28901804
UK,UKM91,Scottish,92.11623991
UK,UKM92,Dumfries,108.3511913
UK,UKM93,East,-15.07460615
UK,UKM94,South,-14.28179499
UK,UKM95,South,40.92009189
UK,UKN06,Belfast,155.716587
UK,UKN07,Armagh,169.8732935
UK,UKN08,"Newry,",155.8555484
UK,UKN09,Ards,155.7165792
UK,UKN0A,Derry,171.5909673
UK,UKN0B,Mid,135.0047791
UK,UKN0C,Causeway,155.5623693
UK,UKN0D,Antrim,178.6680424
UK,UKN0E,Lisburn,187.7947599
UK,UKN0F,Mid,155.7165869
UK,UKN0G,Fermanagh,146.9486085
UK,UKM65,Orkney,0
UK,UKM66,Shetland,0
UK,UKJ31,Portsmouth,206.1265884
UK,UKJ32,Southampton,200.68217
UK,UKJ34,Isle,200.6821886
UK,UKJ35,South,200.6220563
UK,UKJ36,Central,200.0987162
UK,UKJ37,North,0
UK,UKJ41,Medway,155.1136695
UK,UKJ43,Kent,197.120495
UK,UKJ44,East,188.2333789
UK,UKJ45,Mid,160.0549567
UK,UKJ46,West,164.5022383
UK,UKK11,"Bristol,",89.79808079
UK,UKK12,Bath,126.9534066
UK,UKK13,Gloucestershire,120.476295
UK,UKK14,Swindon,0
UK,UKK15,Wiltshire,161.6907763
UK,UKK24,"Bournemouth,",188.7204649
UK,UKK25,Dorset,183.2511641
UK,UKK23,Somerset,170.2890911
UK,UKK30,Cornwall,54.14303306
UK,UKK41,Plymouth,32.8950408
UK,UKK42,Torbay,0
UK,UKK43,Devon,193.9153033
UK,UKL11,Isle,-45.52144203
UK,UKL12,Gwynedd,-48.47830495
UK,UKL13,Conwy,-60.57647221
UK,UKL14,South,-6.363065281
UK,UKL15,Central,0
UK,UKL16,Gwent,0
IT,ITG2F,Cagliari,115.284329
BE,BE329,Arr.,0
