CNTR_CODE,NUTS_ID,NUTS_NAME,Panel A
DE,DE21G,Mühldorf,-10.99323484
DE,DE21H,"München,",-11.07556463
DE,DE21I,Neuburg-Schrobenhausen,-5.194601226
DE,DE21J,Pfaffenhofen,-1.870382793
DE,DE21K,"Rosenheim,",-5.040929089
DE,DE21L,Starnberg,0
DE,DE21M,Traunstein,-4.783041784
DE,DE21N,Weilheim-Schongau,0
DE,DE221,"Landshut,",-10.45924459
DE,DE222,"Passau,",-5.84283754
DE,DE223,"Straubing,",-14.85655394
DE,DE224,Deggendorf,-1.952678147
DE,DE225,Freyung-Grafenau,0
DE,DE226,Kelheim,-6.264618398
DE,DE227,"Landshut,",-7.181887082
DE,DE228,"Passau,",-6.882953355
DE,DE229,Regen,0
DE,DE22A,Rottal-Inn,-8.894919896
DE,DE22B,Straubing-Bogen,-4.783040527
DE,DE22C,Dingolfing-Landau,-1.771418619
DE,DE231,"Amberg,",-3.963184677
DE,DE232,"Regensburg,",-11.64030035
DE,DE233,Weiden,-8.708769523
CZ,CZ010,Hlavní,-2.3705716
CZ,CZ020,Středočeský,10.71948361
CZ,CZ031,Jihočeský,1.191975244
CZ,CZ032,Plzeňský,8.978634858
CZ,CZ041,Karlovarský,5.375334809
CZ,CZ042,Ústecký,1.187286458
CZ,CZ051,Liberecký,8.810797111
CZ,CZ052,Královéhradecký,-6.46590595
CZ,CZ053,Pardubický,4.99627857
CZ,CZ063,Kraj,5.402634018
CZ,CZ064,Jihomoravský,1.633618396
CZ,CZ071,Olomoucký,8.293067898
CZ,CZ072,Zlínský,10.07657328
CZ,CZ080,Moravskoslezský,11.03254728
DE,DE111,"Stuttgart,",-6.003934207
DE,DE112,Böblingen,0
DE,DE113,Esslingen,-9.873183376
DE,DE114,Göppingen,0
DE,DE115,Ludwigsburg,-11.09178115
DE,DE116,Rems-Murr-Kreis,0
DE,DE117,"Heilbronn,",-11.96148728
DE,DE118,"Heilbronn,",-3.449788913
DE,DE119,Hohenlohekreis,0
DE,DE264,"Aschaffenburg,",-13.88507469
DE,DE265,Bad,-1.695346824
DE,DE266,Rhön-Grabfeld,-5.894127727
DE,DE267,Haßberge,-4.783043429
DE,DE268,Kitzingen,-13.88719664
DE,DE269,Miltenberg,-5.705227743
